PROTEIN_U,PROTEIN_V,CO_EXP
YLL001W,YLR176C,0.20968137286051175
YLL001W,YLR304C,0.6924946119320753
YLL001W,YLR368W,0.0
YLL001W,YLR452C,0.08459967810500796
YLL001W,YMR108W,0.0
YLL001W,YNL118C,0.0
YLL001W,YNL183C,0.5565635108859991
YLL001W,YNL271C,0.0
YLL001W,YNL272C,0.5337624906068857
YLL001W,YNL330C,0.46728738734614467
YLL001W,YOL076W,0.08300552071690591
YLL001W,YOL147C,0.0
YLL001W,YOR014W,0.0
YLL001W,YOR106W,0.06635926737631602
YLL001W,YOR211C,0.36278727049448906
YLL001W,YPL082C,0.0
YLL001W,YPL204W,0.0
YLL001W,YPR083W,0.2590752632719033
YLL001W,YPR160W,0.0
YLL002W,YLL005C,0.0
YLL002W,YLL013C,0.16631994948754417
YLL002W,YLR001C,0.0
YLL002W,YLR003C,0.0
YLL002W,YLR006C,0.31171392480302923
YLL002W,YLR014C,0.0
YLL002W,YLR021W,0.4853260966800625
YLL002W,YLR023C,0.3136402231002489
YLL002W,YLR036C,0.0
YLL002W,YLR039C,0.20914639184862951
YLL002W,YLR056W,0.15835971927760248
YLL002W,YLR089C,0.7209965915236541
YLL002W,YLR103C,0.7977883242912492
YLL002W,YLR182W,0.42754019967400136
YLL002W,YLR183C,0.8667489579847857
YLL002W,YLR185W,0.0
YLL002W,YLR190W,0.3075379423662778
YLL002W,YLR250W,0.022645755540422436
YLL002W,YLR258W,0.0
YLL002W,YLR262C,0.3885164518677274
YLL002W,YLR320W,0.0
YLL002W,YLR328W,0.1655178387282067
YLL002W,YLR342W,0.30902309374054243
YLL002W,YLR367W,0.11102022485894722
YLL002W,YLR370C,0.3385684268269585
YLL002W,YLR384C,0.0
YLL002W,YLR388W,0.019210694011880518
YLL002W,YLR399C,0.0
YLL002W,YLR406C,0.0
YLL002W,YLR418C,0.0
YLL002W,YLR425W,0.0
YLL002W,YML017W,0.07447859143330572
YLL002W,YML026C,0.0
YLL002W,YML028W,0.33745865638133365
YLL002W,YML032C,0.25450959839130505
YLL002W,YML061C,0.4328960287987517
YLL002W,YML102W,0.5440930986625192
YLL002W,YMR063W,0.0
YLL002W,YMR074C,0.0
YLL002W,YMR091C,0.0
YLL002W,YMR106C,0.2779415783643402
YLL002W,YMR116C,0.0
YLL002W,YMR143W,0.0
YLL002W,YMR167W,0.0
YLL002W,YMR186W,0.0
YLL002W,YMR190C,0.6737893329050492
YLL002W,YMR198W,0.4484047557627396
YLL002W,YMR224C,0.37991181109726985
YLL002W,YMR243C,0.0
YLL002W,YMR261C,0.49612366076871894
YLL002W,YMR263W,0.0
YLL002W,YMR272C,0.0
YLL002W,YMR275C,0.14455273669166183
YLL002W,YMR284W,0.0
YLL002W,YMR294W,0.0
YLL002W,YMR312W,0.0
YLL002W,YMR315W,0.0
YLL002W,YNL030W,0.5810796897833573
YLL002W,YNL031C,0.6287255888655574
YLL002W,YNL064C,0.0
YLL002W,YNL078W,0.0
YLL002W,YNL087W,0.1711299510207362
YLL002W,YNL091W,0.0
YLL002W,YNL097C,0.0
YLL002W,YNL102W,0.7618530678167499
YLL002W,YNL106C,0.10172143331989349
YLL002W,YNL111C,0.0
YLL002W,YNL166C,0.3012823774753228
YLL002W,YNL197C,0.47370083671382285
YLL002W,YNL199C,0.0
YLL002W,YNL201C,0.0
YLL002W,YNL206C,0.0548929808940421
YLL002W,YNL246W,0.0
YLL002W,YNL257C,0.1646196282682834
YLL002W,YNL259C,0.0
YLL002W,YNL271C,0.0
YLL002W,YNL288W,0.0
YLL002W,YNL298W,0.3001561463600091
YLL002W,YNL307C,0.24131713977973152
YLL002W,YNL322C,0.0
YLL002W,YNL329C,0.2366280866443968
YLL002W,YNR010W,0.0
YLL002W,YNR022C,0.76175017924478
YLL002W,YNR041C,0.5757786467600833
YLL002W,YNR052C,0.10955819576491502
YLL002W,YNR071C,0.0
YLL002W,YOL007C,0.7733894552128249
YLL002W,YOL012C,0.6647584696891395
YLL002W,YOL018C,0.2655384517398163
YLL002W,YOL019W,0.7160102730238134
YLL002W,YOL049W,0.8451024960084416
YLL002W,YOL052C,0.17544444484753013
YLL002W,YOL054W,0.0
YLL002W,YOL068C,0.0
YLL002W,YOL108C,0.17548607881106376
YLL002W,YOL115W,0.0
YLL002W,YOR001W,0.0
YLL002W,YOR005C,0.0
YLL002W,YOR025W,0.33030093389228143
YLL002W,YOR026W,0.4771143401292091
YLL002W,YOR039W,0.0
YLL002W,YOR046C,0.0
YLL002W,YOR089C,0.0
YLL002W,YOR094W,0.17978671959777356
YLL002W,YOR106W,0.012146277672942284
YLL002W,YOR136W,0.8313059496492469
YLL002W,YOR140W,0.0
YLL002W,YOR141C,0.0
YLL002W,YOR144C,0.42777943788051204
YLL002W,YOR270C,0.0
YLL002W,YOR293W,0.0
YLL002W,YOR349W,0.02898021278252622
YLL002W,YPL024W,0.0
YLL002W,YPL055C,0.0
YLL002W,YPL069C,0.0
YLL002W,YPL086C,0.0
YLL002W,YPL090C,0.0
YLL002W,YPL100W,0.0
YLL002W,YPL101W,0.0
YLL002W,YPL103C,0.6321260595243762
YLL002W,YPL174C,0.0
YLL002W,YPL178W,0.07542710205548024
YLL002W,YPL180W,0.0
YLL002W,YPL192C,0.0
YLL002W,YPL194W,0.2998069877254768
YLL002W,YPL213W,0.14218433753375692
YLL002W,YPL226W,0.0
YLL002W,YPL240C,0.0
YLL002W,YPL254W,0.0
YLL002W,YPR018W,0.3574071890235079
YLL002W,YPR043W,0.0
YLL002W,YPR045C,0.0
YLL002W,YPR066W,0.21881119487051046
YLL002W,YPR069C,0.0
YLL002W,YPR070W,0.0
YLL002W,YPR119W,0.4289433408523827
YLL002W,YPR135W,0.4933376408538637
YLL002W,YPR141C,0.6852713312851142
YLL002W,YPR155C,0.34053984367808765
YLL002W,YPR164W,0.0
YLL002W,YPR174C,0.0
YLL003W,YLR457C,0.23472108255941937
YLL003W,YML031W,0.14493568087081443
YLL003W,YMR186W,0.2341480847712697
YLL003W,YMR198W,0.0
YLL003W,YNL188W,0.062427130065105994
YLL003W,YOR257W,0.08379873315592563
YLL003W,YPL124W,0.03596840708662035
YLL003W,YPL240C,0.22164081098625638
YLL003W,YPL255W,0.0
YLL003W,YPR141C,0.1149890393231608
YLL004W,YLR274W,0.20829902110016893
YLL004W,YML065W,0.0
YLL004W,YMR036C,0.22208911375162643
YLL004W,YMR048W,0.0
YLL004W,YMR078C,0.0
YLL004W,YMR186W,0.0
YLL004W,YNL031C,0.0
YLL004W,YNL261W,0.46441308607688186
YLL004W,YOR144C,0.02262982116826695
YLL004W,YOR368W,0.0
YLL004W,YPL001W,0.10995903128332779
YLL004W,YPL008W,0.0
YLL004W,YPL022W,0.029465687248225406
YLL004W,YPL138C,0.09164659225807137
YLL004W,YPL240C,0.0
YLL004W,YPR018W,0.0
YLL004W,YPR120C,0.0
YLL004W,YPR135W,0.0
YLL004W,YPR162C,0.3317256551520183
YLL005C,YLL055W,0.15470638204042533
YLL005C,YLR100W,0.0
YLL005C,YLR151C,0.1585910667136166
YLL005C,YLR207W,0.037833030823310826
YLL005C,YLR308W,0.0
YLL005C,YML066C,0.018325081686009676
YLL005C,YML075C,0.05104355634489746
YLL005C,YMR063W,0.3230462234667066
YLL005C,YOL013C,0.18904599172407727
YLL005C,YPR060C,0.0
YLL005C,YPR075C,0.0
YLL005C,YPR161C,0.0
YLL006W,YLR249W,0.2487100464560111
YLL006W,YLR372W,0.15734782733020067
YLL006W,YML032C,0.2793465102914919
YLL006W,YML104C,0.021049156145749204
YLL006W,YMR060C,0.09983874937926615
YLL006W,YMR190C,0.32805484590767237
YLL006W,YMR203W,0.1427575242508721
YLL006W,YMR234W,0.0
YLL006W,YNL026W,0.16921058076782292
YLL006W,YNL055C,0.007234863974306126
YLL006W,YNL070W,0.0
YLL006W,YNL082W,0.23741086294132108
YLL006W,YNL121C,0.12939015972006757
YLL006W,YNL131W,0.0
YLL006W,YNL209W,0.2659022414388908
YLL006W,YNL312W,0.2847742218326395
YLL006W,YNR017W,0.22612778456039825
YLL006W,YOL009C,0.14666798308674905
YLL006W,YOL076W,0.10819532055237287
YLL006W,YOL086C,0.1189661621804447
YLL006W,YOL090W,0.030976675153804107
YLL006W,YOR045W,0.0811521837840345
YLL006W,YOR147W,0.0
YLL006W,YOR211C,0.02999040282171673
YLL006W,YOR297C,0.0
YLL006W,YPL258C,0.0
YLL006W,YPR133W-A,0.18208929563499493
YLL008W,YLL011W,0.9710468845513989
YLL008W,YLL034C,0.9440171805500605
YLL008W,YLL035W,0.9052987963342696
YLL008W,YLL044W,0.0
YLL008W,YLL045C,0.8291585113839559
YLL008W,YLL066C,0.0
YLL008W,YLR002C,0.8932341138433847
YLL008W,YLR003C,0.8064103849208643
YLL008W,YLR007W,0.3255565147954169
YLL008W,YLR009W,0.9647881419256645
YLL008W,YLR017W,0.7685933766535187
YLL008W,YLR029C,0.7045687603509473
YLL008W,YLR048W,0.7340659543639594
YLL008W,YLR051C,0.9531760303583837
YLL008W,YLR061W,0.7514482302340622
YLL008W,YLR063W,0.0
YLL008W,YLR068W,0.9141378959600268
YLL008W,YLR073C,0.0
YLL008W,YLR074C,0.8061206383255232
YLL008W,YLR083C,0.7388198661035282
YLL008W,YLR106C,0.6283414946040176
YLL008W,YLR129W,0.9124448418656389
YLL008W,YLR146C,0.6017345269160974
YLL008W,YLR167W,0.406885232455728
YLL008W,YLR172C,0.7172320218736733
YLL008W,YLR175W,0.9139848778421491
YLL008W,YLR186W,0.9676977893920868
YLL008W,YLR196W,0.9531627943247728
YLL008W,YLR197W,0.8248719900137566
YLL008W,YLR198C,0.0
YLL008W,YLR221C,0.921843752533497
YLL008W,YLR222C,0.9618976584196124
YLL008W,YLR233C,0.0
YLL008W,YLR243W,0.0
YLL008W,YLR249W,0.7722523816085124
YLL008W,YLR276C,0.9306228149253524
YLL008W,YLR277C,0.4773463313897122
YLL008W,YLR287C,0.0
YLL008W,YLR325C,0.6681463994354194
YLL008W,YLR336C,0.82485865840899
YLL008W,YLR344W,0.6693370254410719
YLL008W,YLR372W,0.6139419274304266
YLL008W,YLR384C,0.852615265639925
YLL008W,YLR388W,0.686893734523707
YLL008W,YLR397C,0.7821303481697232
YLL008W,YLR400W,0.0
YLL008W,YLR401C,0.9072971733985562
YLL008W,YLR405W,0.7685939912137146
YLL008W,YLR408C,0.0
YLL008W,YLR409C,0.9680265464063137
YLL008W,YLR413W,0.0
YLL008W,YLR427W,0.0
YLL008W,YLR435W,0.882583909240298
YLL008W,YLR441C,0.6646769973140005
YLL008W,YLR449W,0.8969735407085057
YLL008W,YML022W,0.7876347892299693
YLL008W,YML043C,0.8316786949617772
YLL008W,YML056C,0.8130923431984464
YLL008W,YML060W,0.7696181114560176
YLL008W,YML063W,0.748857986121349
YLL008W,YML080W,0.9101581797501199
YLL008W,YML093W,0.9694180104533971
YLL008W,YMR014W,0.9504450799114713
YLL008W,YMR049C,0.9109365212749111
YLL008W,YMR093W,0.9392872839100782
YLL008W,YMR121C,0.6772907784349773
YLL008W,YMR128W,0.9434942663931921
YLL008W,YMR131C,0.9528621346719763
YLL008W,YMR146C,0.7177100124467898
YLL008W,YMR184W,0.0
YLL008W,YMR217W,0.8433769127981462
YLL008W,YMR229C,0.8980404180644761
YLL008W,YMR239C,0.946849316749499
YLL008W,YMR242C,0.5683371980886215
YLL008W,YMR259C,0.0
YLL008W,YMR260C,0.7500808669740604
YLL008W,YMR269W,0.9143494588470504
YLL008W,YMR290C,0.915618147385355
YLL008W,YMR308C,0.8573531907151754
YLL008W,YMR309C,0.8011433344495361
YLL008W,YMR310C,0.0
YLL008W,YNL001W,0.8540237421974062
YLL008W,YNL002C,0.9604737505522389
YLL008W,YNL022C,0.0
YLL008W,YNL023C,0.8171123293529458
YLL008W,YNL061W,0.9316423909762346
YLL008W,YNL062C,0.9833733914347663
YLL008W,YNL067W,0.7648971218905986
YLL008W,YNL073W,0.0
YLL008W,YNL075W,0.9354105333228209
YLL008W,YNL087W,0.5224832217778124
YLL008W,YNL096C,0.8057338072680653
YLL008W,YNL110C,0.9482335954568264
YLL008W,YNL112W,0.8977734044306573
YLL008W,YNL113W,0.9176768643691432
YLL008W,YNL114C,0.0
YLL008W,YNL119W,0.9204214716242515
YLL008W,YNL120C,0.0
YLL008W,YNL123W,0.8377500914207822
YLL008W,YNL124W,0.726847305904035
YLL008W,YNL132W,0.9281724525875263
YLL008W,YNL141W,0.9022476621529869
YLL008W,YNL151C,0.9240505388245348
YLL008W,YNL162W,0.8000494105004772
YLL008W,YNL163C,0.8867228756735284
YLL008W,YNL174W,0.0
YLL008W,YNL175C,0.9226040353167219
YLL008W,YNL182C,0.9636081562520696
YLL008W,YNL186W,0.7847144956876791
YLL008W,YNL200C,0.0
YLL008W,YNL207W,0.9144269046506313
YLL008W,YNL227C,0.8805420563535031
YLL008W,YNL230C,0.0
YLL008W,YNL247W,0.0
YLL008W,YNL248C,0.9727316857600758
YLL008W,YNL255C,0.7625018216064275
YLL008W,YNL256W,0.8886743822393127
YLL008W,YNL292W,0.8079436644806314
YLL008W,YNL301C,0.771613193640986
YLL008W,YNL302C,0.7298290465218822
YLL008W,YNL308C,0.926537430539696
YLL008W,YNL313C,0.0
YLL008W,YNR003C,0.8424467661916093
YLL008W,YNR011C,0.5193684930485387
YLL008W,YNR012W,0.951584819968324
YLL008W,YNR024W,0.7399461852531217
YLL008W,YNR038W,0.9288665716174582
YLL008W,YNR053C,0.9554205646877513
YLL008W,YNR054C,0.9627029636256687
YLL008W,YOL010W,0.9061304020215515
YLL008W,YOL021C,0.8470969645203804
YLL008W,YOL022C,0.0
YLL008W,YOL039W,0.7500231535060876
YLL008W,YOL041C,0.9354452157413531
YLL008W,YOL061W,0.8147684351274334
YLL008W,YOL077C,0.9488245211308208
YLL008W,YOL080C,0.946154827279202
YLL008W,YOL092W,0.0
YLL008W,YOL097C,0.8304733051208926
YLL008W,YOL124C,0.94481146159811
YLL008W,YOL125W,0.9191549795222178
YLL008W,YOL127W,0.743471125010404
YLL008W,YOL144W,0.9229204394496374
YLL008W,YOR001W,0.8572667810085589
YLL008W,YOR004W,0.9659127839268357
YLL008W,YOR005C,0.0
YLL008W,YOR021C,0.0
YLL008W,YOR048C,0.8456983154216211
YLL008W,YOR056C,0.7712208173030555
YLL008W,YOR063W,0.7336804189665371
YLL008W,YOR078W,0.8599714134481112
YLL008W,YOR080W,0.00631812866559625
YLL008W,YOR091W,0.8604058846474195
YLL008W,YOR095C,0.8922628036688878
YLL008W,YOR101W,0.8803538295002981
YLL008W,YOR116C,0.8359730852058895
YLL008W,YOR119C,0.7180003604598458
YLL008W,YOR145C,0.892118872358716
YLL008W,YOR146W,0.0
YLL008W,YOR168W,0.7863519360452846
YLL008W,YOR169C,0.0
YLL008W,YOR191W,0.0
YLL008W,YOR204W,0.7452377169193064
YLL008W,YOR206W,0.9196280910859543
YLL008W,YOR207C,0.895191344842092
YLL008W,YOR210W,0.7879343489719964
YLL008W,YOR224C,0.8148429432473735
YLL008W,YOR228C,0.0
YLL008W,YOR233W,0.7738510338652796
YLL008W,YOR234C,0.8302499902868126
YLL008W,YOR243C,0.951365315487246
YLL008W,YOR252W,0.8661728529485102
YLL008W,YOR260W,0.7702282081134751
YLL008W,YOR272W,0.9558997801840599
YLL008W,YOR283W,0.0
YLL008W,YOR287C,0.0
YLL008W,YOR294W,0.9212651988923753
YLL008W,YOR309C,0.0
YLL008W,YOR310C,0.894927199654708
YLL008W,YOR312C,0.0
YLL008W,YOR335C,0.6589795361182781
YLL008W,YOR340C,0.9633015251712358
YLL008W,YOR341W,0.8234290375075053
YLL008W,YOR361C,0.7775314780263043
YLL008W,YOR362C,0.0
YLL008W,YPL012W,0.9254413212986466
YLL008W,YPL043W,0.9329431030658667
YLL008W,YPL044C,0.0
YLL008W,YPL081W,0.809091316305387
YLL008W,YPL086C,0.9487544501444118
YLL008W,YPL090C,0.7646825928988635
YLL008W,YPL093W,0.9654143946518807
YLL008W,YPL103C,0.1210042275475482
YLL008W,YPL119C,0.0
YLL008W,YPL126W,0.9583341382108025
YLL008W,YPL131W,0.6988431993181937
YLL008W,YPL143W,0.7601861044223995
YLL008W,YPL146C,0.8496135614456559
YLL008W,YPL183C,0.9620752893201698
YLL008W,YPL198W,0.7332564502967399
YLL008W,YPL207W,0.74042576458591
YLL008W,YPL211W,0.9326670499336505
YLL008W,YPL212C,0.745122664612022
YLL008W,YPL217C,0.9616037324858625
YLL008W,YPL226W,0.9581120338399615
YLL008W,YPL237W,0.7401333962957624
YLL008W,YPL259C,0.12930587035719535
YLL008W,YPL263C,0.5939949858647605
YLL008W,YPL266W,0.9238023899560106
YLL008W,YPR010C,0.9389675680479357
YLL008W,YPR011C,0.0
YLL008W,YPR016C,0.7494425553276586
YLL008W,YPR041W,0.8389165666096957
YLL008W,YPR043W,0.6968829549289277
YLL008W,YPR060C,0.6617290121399931
YLL008W,YPR091C,0.0
YLL008W,YPR102C,0.7261282644514802
YLL008W,YPR107C,0.0
YLL008W,YPR110C,0.9439704927148694
YLL008W,YPR112C,0.9254765162047882
YLL008W,YPR136C,0.0
YLL008W,YPR137W,0.9417986856811075
YLL008W,YPR143W,0.9046030505005026
YLL008W,YPR144C,0.9458425759365342
YLL008W,YPR163C,0.8818852305645483
YLL008W,YPR187W,0.8358963213091143
YLL008W,YPR190C,0.8123299502752144
YLL008W,YPR204W,0.0
YLL009C,YLL013C,0.28328532018068636
YLL009C,YLL018C-A,0.0
YLL009C,YLR069C,0.9237085982944451
YLL009C,YLR204W,0.8892901883002244
YLL009C,YLR214W,0.27836051609508816
YLL009C,YLR218C,0.0
YLL009C,YLR312W-A,0.8473816627562331
YLL009C,YLR411W,0.44255380496211255
YLL009C,YML009C,0.9316041957337305
YLL009C,YML129C,0.8580723748494392
YLL009C,YMR021C,0.0
YLL009C,YMR038C,0.0
YLL009C,YMR058W,0.6907611109913322
YLL009C,YMR157C,0.9341023038803561
YLL009C,YMR158W,0.8553284712939646
YLL009C,YMR186W,0.0
YLL009C,YMR188C,0.8876331046149114
YLL009C,YMR193W,0.8566224701247237
YLL009C,YMR267W,0.8103101689261434
YLL009C,YMR319C,0.0
YLL009C,YNL005C,0.7357423488181143
YLL009C,YNL052W,0.7600547046855081
YLL009C,YNL081C,0.9016388540385102
YLL009C,YNL122C,0.0
YLL009C,YNL252C,0.8103000512554138
YLL009C,YNL315C,0.8944870067027307
YLL009C,YNR037C,0.9193469671092872
YLL009C,YOR020C,0.7433405622569906
YLL009C,YOR150W,0.918987508766094
YLL009C,YOR158W,0.8171786451462081
YLL009C,YOR187W,0.8477001996597104
YLL009C,YPL132W,0.8619760340445374
YLL009C,YPL172C,0.8874296522946657
YLL009C,YPL240C,0.0
YLL009C,YPR099C,0.0
YLL009C,YPR100W,0.9293108569906839
YLL009C,YPR124W,0.5228302966880382
YLL009C,YPR166C,0.9142508436231752
YLL010C,YLL039C,0.0886785628060951
YLL010C,YLR019W,0.6325312186548433
YLL010C,YLR121C,0.16179950340244675
YLL010C,YLR133W,0.0
YLL010C,YLR260W,0.18531788772601193
YLL010C,YLR273C,0.0
YLL010C,YML129C,0.0
YLL010C,YMR036C,0.22533460996166052
YLL010C,YMR037C,0.0588450968531844
YLL010C,YMR139W,0.0
YLL010C,YNR019W,0.11700039793391036
YLL010C,YNR032W,0.0
YLL010C,YOR043W,0.5112157236362358
YLL010C,YOR054C,0.0
YLL010C,YOR090C,0.0
YLL010C,YOR149C,0.055522325154151474
YLL010C,YPL042C,0.4870674292189023
YLL010C,YPL179W,0.0
YLL010C,YPL203W,0.0
YLL011W,YLL034C,0.9050840380175806
YLL011W,YLL035W,0.8291581331549055
YLL011W,YLR002C,0.9065168481039223
YLL011W,YLR003C,0.7933506510773438
YLL011W,YLR009W,0.9566421087972875
YLL011W,YLR051C,0.9283799418708786
YLL011W,YLR063W,0.0
YLL011W,YLR068W,0.8945546959102848
YLL011W,YLR074C,0.7728640120856061
YLL011W,YLR109W,0.0
YLL011W,YLR116W,0.42714244481819824
YLL011W,YLR129W,0.8836868025157443
YLL011W,YLR172C,0.7555854901601317
YLL011W,YLR175W,0.9260090414482431
YLL011W,YLR186W,0.9319842453305
YLL011W,YLR196W,0.9491784536353509
YLL011W,YLR197W,0.8346394610374738
YLL011W,YLR198C,0.0
YLL011W,YLR215C,0.7746787500009051
YLL011W,YLR221C,0.9179543254274148
YLL011W,YLR222C,0.9654330876992803
YLL011W,YLR243W,0.0
YLL011W,YLR249W,0.7947719313513097
YLL011W,YLR259C,0.0
YLL011W,YLR276C,0.8889538843413581
YLL011W,YLR287C,0.0
YLL011W,YLR336C,0.7678636466168015
YLL011W,YLR355C,0.674096799527954
YLL011W,YLR400W,0.0
YLL011W,YLR401C,0.903614087048947
YLL011W,YLR405W,0.7710934927557719
YLL011W,YLR409C,0.9611275979982523
YLL011W,YLR427W,0.0
YLL011W,YLR435W,0.8740747129788042
YLL011W,YLR449W,0.8676078398479102
YLL011W,YML043C,0.8284118849062749
YLL011W,YML080W,0.9068598101521609
YLL011W,YML093W,0.9526723807536925
YLL011W,YML117W,0.0
YLL011W,YMR014W,0.9259990415591401
YLL011W,YMR049C,0.9252997036149034
YLL011W,YMR093W,0.9194095831681588
YLL011W,YMR106C,0.2632452360484825
YLL011W,YMR116C,0.745383943866601
YLL011W,YMR128W,0.9244296786686975
YLL011W,YMR131C,0.9505894420889305
YLL011W,YMR146C,0.7405546726674902
YLL011W,YMR186W,0.0
YLL011W,YMR205C,0.1781858332281761
YLL011W,YMR217W,0.8462045610088873
YLL011W,YMR229C,0.9061490643330861
YLL011W,YMR239C,0.9284965252839765
YLL011W,YMR257C,0.0
YLL011W,YMR259C,0.0
YLL011W,YMR269W,0.9083010615042837
YLL011W,YMR290C,0.9172793211055901
YLL011W,YMR308C,0.8425470613646112
YLL011W,YMR309C,0.7465538483002607
YLL011W,YMR310C,0.0
YLL011W,YNL001W,0.8410357518085748
YLL011W,YNL002C,0.9520096292970318
YLL011W,YNL004W,0.6030318477150042
YLL011W,YNL006W,0.0
YLL011W,YNL014W,0.0
YLL011W,YNL022C,0.0
YLL011W,YNL023C,0.7972428398866503
YLL011W,YNL037C,0.0
YLL011W,YNL061W,0.9305350367047259
YLL011W,YNL062C,0.9570968805476118
YLL011W,YNL075W,0.8928162023136896
YLL011W,YNL096C,0.8217337167340715
YLL011W,YNL110C,0.903989362708876
YLL011W,YNL112W,0.8833505045794015
YLL011W,YNL113W,0.8806193891572678
YLL011W,YNL114C,0.0
YLL011W,YNL119W,0.8931794588460018
YLL011W,YNL120C,0.0
YLL011W,YNL123W,0.8575795104311883
YLL011W,YNL132W,0.9385319888060083
YLL011W,YNL141W,0.8729401282321366
YLL011W,YNL151C,0.9037092769957201
YLL011W,YNL163C,0.8560643670270822
YLL011W,YNL174W,0.0
YLL011W,YNL175C,0.9105094579831036
YLL011W,YNL182C,0.9527567760157819
YLL011W,YNL186W,0.7846999511038913
YLL011W,YNL207W,0.8989976469074199
YLL011W,YNL230C,0.0
YLL011W,YNL248C,0.963614493360623
YLL011W,YNL256W,0.900326858460698
YLL011W,YNL308C,0.8923436352007095
YLL011W,YNL313C,0.0
YLL011W,YNL317W,0.0
YLL011W,YNR003C,0.808185383719153
YLL011W,YNR009W,0.0
YLL011W,YNR012W,0.9442887534374335
YLL011W,YNR024W,0.6609557006521888
YLL011W,YNR038W,0.9160937842288254
YLL011W,YNR053C,0.9324734822591865
YLL011W,YNR054C,0.9368532698240297
YLL011W,YOL010W,0.849323232898527
YLL011W,YOL021C,0.8064876512077167
YLL011W,YOL022C,0.0
YLL011W,YOL041C,0.904572677954229
YLL011W,YOL066C,0.7495706840159037
YLL011W,YOL077C,0.8954846844395229
YLL011W,YOL080C,0.9223374006755147
YLL011W,YOL102C,0.0
YLL011W,YOL124C,0.942309809339509
YLL011W,YOL125W,0.9085728617142087
YLL011W,YOL144W,0.8892419252327467
YLL011W,YOR001W,0.8450554767177081
YLL011W,YOR004W,0.9453509494537077
YLL011W,YOR039W,0.0
YLL011W,YOR056C,0.6954830505305246
YLL011W,YOR061W,0.6322824440070799
YLL011W,YOR078W,0.8172131074497708
YLL011W,YOR080W,0.03399394940595909
YLL011W,YOR091W,0.8157213724856806
YLL011W,YOR095C,0.9112295083579744
YLL011W,YOR101W,0.8673409076260138
YLL011W,YOR110W,0.10591417816775367
YLL011W,YOR116C,0.8266901393170988
YLL011W,YOR119C,0.6543313905915167
YLL011W,YOR145C,0.8481047787438949
YLL011W,YOR146W,0.0
YLL011W,YOR159C,0.5587428573347984
YLL011W,YOR168W,0.7496571684790009
YLL011W,YOR206W,0.8839744443040832
YLL011W,YOR207C,0.8844073569096979
YLL011W,YOR212W,0.32679922140616363
YLL011W,YOR224C,0.8137569714382319
YLL011W,YOR230W,0.0
YLL011W,YOR232W,0.14533208119435562
YLL011W,YOR243C,0.921649804310809
YLL011W,YOR252W,0.7950474387553923
YLL011W,YOR260W,0.7572322150061892
YLL011W,YOR272W,0.9491954390501897
YLL011W,YOR287C,0.0
YLL011W,YOR294W,0.8890451322822388
YLL011W,YOR309C,0.0
YLL011W,YOR310C,0.9008763550016992
YLL011W,YOR340C,0.9489889696133026
YLL011W,YOR341W,0.8328324010756845
YLL011W,YOR342C,0.0
YLL011W,YOR359W,0.858792163092479
YLL011W,YOR361C,0.7953810413401287
YLL011W,YPL012W,0.9324449625996308
YLL011W,YPL030W,0.8790209269522062
YLL011W,YPL043W,0.8849216213143873
YLL011W,YPL044C,0.0
YLL011W,YPL086C,0.9503055215466885
YLL011W,YPL093W,0.9687307994122898
YLL011W,YPL119C,0.0
YLL011W,YPL126W,0.9551317036226186
YLL011W,YPL146C,0.8163762295933069
YLL011W,YPL151C,0.362703038514976
YLL011W,YPL178W,0.05117718935038536
YLL011W,YPL183C,0.9368427347985803
YLL011W,YPL184C,0.0
YLL011W,YPL204W,0.5838065313400351
YLL011W,YPL211W,0.9167364430410874
YLL011W,YPL212C,0.7035328437266753
YLL011W,YPL217C,0.9354389805612319
YLL011W,YPL226W,0.9644522002557422
YLL011W,YPL235W,0.576022850097764
YLL011W,YPL240C,0.0
YLL011W,YPL258C,0.07726485317928547
YLL011W,YPL259C,0.13474213749750213
YLL011W,YPL263C,0.5937609005035853
YLL011W,YPL266W,0.8981823705511403
YLL011W,YPR010C,0.9547995401400238
YLL011W,YPR016C,0.7425719992163419
YLL011W,YPR041W,0.8521067681971046
YLL011W,YPR060C,0.657365515716416
YLL011W,YPR082C,0.0
YLL011W,YPR110C,0.9363386566469688
YLL011W,YPR112C,0.9105985580725724
YLL011W,YPR136C,0.0
YLL011W,YPR137W,0.9206595939347367
YLL011W,YPR143W,0.8929676620190605
YLL011W,YPR144C,0.9156376537869347
YLL011W,YPR163C,0.9054283669741477
YLL011W,YPR169W,0.8215504742966351
YLL011W,YPR182W,0.0
YLL011W,YPR187W,0.8186491079288749
YLL011W,YPR190C,0.7725969056097781
YLL012W,YLR020C,0.6492449365569803
YLL012W,YLR100W,0.0
YLL012W,YMR313C,0.0
YLL012W,YNL111C,0.3943152811000715
YLL012W,YNR008W,0.0
YLL012W,YNR019W,0.0
YLL012W,YOR081C,0.40727820040513535
YLL012W,YOR245C,0.0
YLL013C,YLL039C,0.0798204825541
YLL013C,YLL046C,0.0
YLL013C,YLR067C,0.15139328035254535
YLL013C,YLR423C,0.09773417454581287
YLL013C,YML091C,0.2889571354323171
YLL013C,YML124C,0.44699389876721923
YLL013C,YMR106C,0.38733711302535834
YLL013C,YMR284W,0.0
YLL013C,YNL016W,0.13497358405613985
YLL013C,YOL004W,0.06789983884311585
YLL013C,YOL009C,0.18202196089283054
